tenure_months,monthly_charges,total_charges,age,credit_score,support_tickets,login_frequency,avg_session_duration,payment_delay_days,contract_length_months,num_dependents,international_plan,voice_mail_plan,data_usage_gb,roaming_charges,device_protection,paperless_billing,num_referrals,churn_target
65.0,87.3,5204.68,24,600,0,-4.6818040512061385,6.896395046241517,6,3.8386504357399707,0,1,0,-1.2530497934582303,-6.295009341867514,1,0,3,0
35.0,67.16,2306.59,46,696,0,-2.309470990581698,-4.293940448969582,8,-3.8802882840197617,3,0,0,0.14390774633865955,-0.8622785343637315,0,0,3,1
14.0,84.71,1275.18,56,673,1,2.8978991668413663,-3.6282312277933393,0,0.23848824242650102,1,0,1,0.6169481398458102,4.015152836514174,0,1,3,1
72.0,108.78,7797.45,18,618,2,-5.844642758615078,5.218050451111059,4,0.5392296171928664,2,0,0,0.9524559086898473,-3.8068875685847225,0,0,1,1
33.0,19.99,677.0,42,621,4,2.511708665173055,1.3592396590021667,4,-1.2189547046766682,1,0,0,-0.5355409101950728,-0.742447889188718,0,0,2,1
17.0,60.34,1094.7,40,611,0,8.823607353758366,2.5242589607183255,4,0.41099008362997613,1,1,1,0.2430943254652541,4.9395851146815755,0,1,4,0
29.0,51.65,1615.92,46,694,0,-1.8214907336782404,-0.6943777028155149,4,1.289254558391689,0,0,1,0.9134538056733001,-3.8743538049710886,1,0,2,1
42.0,135.39,5853.74,18,670,1,-3.192191663566377,7.933942189812585,1,-0.6313447406787974,3,0,0,0.9005234737967717,0.3668266704805433,1,0,2,1
58.0,29.54,1677.26,45,462,2,7.055033131667087,5.412208468144608,6,-0.04628990682990153,2,0,1,0.6226547801654262,6.191430826142033,0,0,8,0
62.0,57.19,3770.58,24,575,2,0.4642647322850077,4.027587242767569,4,0.3000270603754315,0,1,0,-1.5069625794753834,-4.3353492998729,1,0,2,0
42.0,98.34,4276.96,35,511,6,4.703298342566203,3.0123153550381003,5,-0.7189039371956666,1,0,1,-0.3173297821550595,7.870138854581594,0,1,2,0
21.0,74.1,1686.92,42,756,0,-0.18621423389068037,1.5625256370756249,3,2.3246119790595037,4,0,0,-0.00845289272068794,-1.742188737453453,1,1,0,1
43.0,19.99,926.12,26,513,1,10.28877642340923,4.289910441610258,2,3.1138425656525266,2,0,1,0.6612092577312441,2.874234684594658,0,0,0,0
14.0,117.96,1649.24,37,762,0,-6.871489669015758,6.332518590503714,6,4.038174242357596,1,0,0,1.7670983211806406,-4.844696042876467,1,0,2,0
12.0,107.17,1338.41,54,759,1,-0.3400407088722,-1.7926219778817338,6,-1.961366374542009,1,1,0,-0.3492380123610867,-0.11849501252384806,1,1,4,1
29.0,85.05,2295.0,44,771,2,-1.261274497237145,-1.6897900492185134,12,-0.823918795123854,2,0,0,0.16599709975498347,-1.293841515878935,1,1,4,1
72.0,25.15,1837.98,23,608,3,1.1133337645635575,10.630549727648413,2,5.2051573401616205,4,0,0,0.2572067956866337,-7.305742950785067,1,0,10,0
53.0,130.22,6895.82,26,725,2,-5.306530615348735,-0.7097786396522786,6,1.5598633628290024,0,0,0,-0.5766684555043324,-1.9725221778509432,1,1,2,1
69.0,29.79,1903.06,40,818,1,-4.527897631689743,-6.611079461508816,0,2.7096005581451457,1,1,0,-0.09874954664854692,-8.38619839799347,1,1,2,1
1.0,149.99,152.87,48,671,3,-6.567924159388838,1.654509598854864,5,2.238451506786427,1,0,1,1.3007919345134697,-0.18261570841362018,1,0,5,0
1.0,56.87,62.44,55,850,1,-0.010174769659589787,-5.766214900284735,2,-0.03563852841876003,4,1,1,1.261707323273505,-3.4790715067532254,1,1,9,0
4.0,71.57,313.29,70,825,1,-0.2670759305677751,-11.404788228701682,3,0.9336096295715285,1,0,1,-0.4813374931730078,0.774153484837801,0,1,8,0
33.0,60.03,2014.93,39,627,2,2.2983453394279088,1.2005093023051403,5,0.8509760114082191,0,0,1,0.296528102993516,2.3913194754565503,0,0,1,0
72.0,19.99,1377.84,35,525,0,2.1787947712500433,-0.7118241781593126,4,0.9155333993159889,1,0,1,-0.5718033016208341,-1.7458070509949473,0,0,1,1
1.0,97.51,97.96,18,730,1,5.81663534475673,7.625741835236689,8,-2.7090316601210636,5,1,1,-0.10406073136443851,2.236561092445244,0,0,2,0
47.0,103.81,4475.1,58,648,1,-5.534996313850006,4.155996717995525,3,7.658123849572083,0,0,0,-0.7900771843793067,-2.961226518828065,1,0,5,0
55.0,27.04,1455.52,33,531,1,3.540834193590795,2.646059066179752,5,1.1297330929178862,1,1,1,0.302786589187051,0.4482903256096486,0,0,1,0
46.0,67.97,3349.09,18,574,4,-0.5676279281712615,9.105581464706798,4,-0.08104941687769784,1,0,1,-1.1677093523355533,-5.79693158081948,1,0,2,0
55.0,114.5,6568.22,36,572,2,-2.381942431410248,3.564910507255026,1,2.375110542349987,1,1,0,-0.05335499321951763,-0.5907420668342658,1,0,2,0
48.0,90.81,4134.2,19,610,3,1.1956409179545588,4.14478320520654,6,-0.1980695967918601,1,0,1,-1.2121790918638298,0.15676095765592,1,0,3,0
56.0,38.3,2274.73,35,561,1,1.0261879493732602,1.8973577177964391,7,2.8958137023098085,0,1,1,0.07520001066088991,0.09024162579138463,0,0,4,0
46.0,127.31,6298.95,47,668,0,-6.882994660761821,-0.511821999189953,2,3.248024850161103,1,1,0,-0.48666205924389583,-3.0745807599996278,1,0,1,0
58.0,23.09,1463.84,53,739,0,-2.5896978152211574,-10.431676586536412,2,2.635742916862788,2,1,1,-1.6391566736325973,-5.256057934466696,1,1,8,0
25.0,117.05,2834.52,24,850,1,-9.131952097281744,3.2726582824577912,6,3.755285636832968,1,1,0,-1.1755792018639069,-8.94595472166076,1,0,1,0
54.0,65.83,3329.09,40,516,1,-3.1980893471539,0.04175804890658842,6,-1.8785838413345952,2,1,0,0.07556723549167225,-0.40913503639528154,1,0,6,1
72.0,55.95,4093.49,37,501,1,-7.742164045367887,-6.350031952735987,6,-2.024262921971483,5,1,0,0.5326736572945991,-4.4634461393592435,1,0,9,1
34.0,41.72,1429.03,47,624,1,3.747543070080152,-0.03266939934991436,3,-0.7731184714895968,1,1,1,0.9660285445021178,0.41599091679395056,1,0,3,0
62.0,92.85,5345.99,34,546,0,-4.152643806652083,-2.9067436377632268,4,-1.3005802745553345,1,0,0,-0.2901552034469617,0.8172133604940861,1,1,6,1
43.0,65.28,2896.67,54,569,2,2.3524926789648792,-3.1455611678813105,1,2.7561934229212226,2,0,0,0.32961290721329134,2.8289917763504984,0,1,7,0
12.0,73.12,887.42,21,850,1,0.18127174723632664,-2.042490597367877,5,-2.620033653667591,0,0,1,-1.3293896016165352,-0.04897180909191055,0,1,1,1
37.0,71.97,2429.05,38,591,1,2.814409551165816,0.1520234296755528,5,1.6725839512735683,1,0,1,1.2893694409174525,3.4626666898053715,0,1,3,0
72.0,88.52,6614.72,22,599,1,-3.835385514386867,-0.2135477950745836,9,2.7976680029695244,0,1,0,0.3897266087646892,-1.9244674447875179,1,1,1,1
12.0,132.55,1464.96,56,687,0,-6.067644782814594,-3.0264071273055118,8,-3.188827555980138,1,1,0,1.5304554473881609,-3.922093577373265,1,0,3,1
61.0,61.46,3545.59,37,675,2,-4.26494891600996,-4.573074177295884,0,0.7471624828753302,2,0,1,0.3277395707910185,-4.795246606596008,1,0,4,1
23.0,125.58,2787.98,54,548,1,-0.14508451235005912,0.8679427954317279,2,1.6565726653384583,1,0,1,-1.2700261852968708,3.2133039153474328,1,0,1,0
39.0,84.27,3085.83,27,615,1,2.434119139654392,7.504388566025729,3,1.549111024272424,3,0,0,-0.09455209447775656,0.07489264362527956,1,0,6,0
16.0,143.55,2345.31,43,596,1,0.7482946310252044,0.3739190783723167,4,-0.4032475357872637,0,0,1,-0.8788845745826991,5.462373618480975,0,1,2,0
33.0,48.13,1451.72,64,771,2,-2.2561050344334443,-10.207680976170064,12,2.119418565522179,3,1,1,-1.1622624056701893,-1.6973447484620028,0,1,7,0
44.0,61.46,2797.26,37,542,1,-0.9852711864517277,3.471636388242873,3,0.16889908944301435,3,1,1,-0.44605698694498314,-3.475316676820638,1,0,1,0
22.0,42.47,982.43,41,639,1,1.5539123124026073,1.339190705497556,9,0.24562474221529407,3,0,0,0.2561626486057183,-1.3185564530365634,1,0,4,1
41.0,92.06,4043.21,34,568,0,3.6568592508014657,0.26090618703375973,6,1.089311179608319,0,1,1,-0.45817955889342515,5.8607428039965885,0,1,2,0
47.0,74.64,3737.87,29,545,3,2.371851371740856,3.6396569549252833,1,-0.36902279286046025,1,1,1,-1.121614315985649,-0.27939384892561697,1,0,2,0
49.0,129.94,6452.09,30,739,1,-2.48740633282243,4.441351589663246,0,5.029134709083774,3,1,0,0.8017559737507641,-2.1540415118651777,1,1,6,1
69.0,28.62,2015.14,42,600,1,1.2753586034207378,-2.8331778394391893,5,0.9428804341380624,0,0,0,-2.1541472123741765,-2.539659248988822,1,1,0,0
14.0,131.17,1656.37,30,788,2,-2.2368877242301344,1.8204746035831416,8,-2.104704438279883,0,1,0,-0.014491586995909191,1.1172865972690884,0,1,1,1
64.0,59.4,3829.55,37,492,2,4.999443797679875,6.457147069775985,2,2.754766570100896,3,1,0,-2.494465985312559,1.1756705210650729,1,1,8,0
17.0,50.64,900.46,36,599,1,5.667748971825649,5.153111409333971,10,-1.5373520820878657,3,1,1,-1.1664074657651753,3.0045905596977747,0,0,3,0
33.0,54.94,1737.88,66,640,0,1.523654301434654,-3.526195221254358,7,1.5732992825659298,0,1,0,-0.12503428067120376,1.4722557175539632,0,1,2,0
22.0,79.83,1808.26,48,508,1,7.101439911355438,5.236293483574164,4,-0.01653103881241702,5,1,0,0.34041297177637103,5.91666143653896,0,1,2,0
33.0,96.87,3485.31,54,702,3,-6.18042291640776,-4.067394364201484,7,-1.2503339810781355,2,0,0,0.8639117438509126,-5.2261599655408775,1,0,3,1
45.0,67.5,3255.09,35,595,2,4.112461363478369,-1.4808405234117903,3,0.20881341852233648,2,1,1,-0.48337313826496325,1.1932441951580057,1,1,1,0
40.0,63.1,2361.5,38,501,1,5.328386811200767,5.913405371835189,2,0.04160588968179635,1,0,1,-0.03172718357391597,5.842132545565642,0,0,3,0
51.0,100.54,4829.88,27,646,0,-8.89817754730159,5.202839561498178,2,3.0764503051535153,0,0,0,-0.5925936123301833,-9.4314198833637,1,0,1,0
48.0,48.29,2174.82,33,497,1,6.36659680064914,5.456240120965795,3,-0.06707889012411405,0,0,1,-0.4139786130774661,5.251659445520154,0,0,4,0
55.0,30.83,1576.89,37,569,3,-0.4573417130210202,-0.1689127424430356,1,0.6550799137488988,0,0,1,-1.262285955144948,-2.882179156045602,1,0,3,1
38.0,63.0,2398.23,50,637,1,1.4763986845954151,-1.9957814435262513,8,1.6062092242436985,2,1,1,0.1620390444233049,2.660794746418108,0,1,1,0
43.0,82.27,3717.7,48,695,1,-4.45656615535722,-5.587933646430315,11,-1.1267328415219817,1,1,0,-0.11959415366129833,-3.6311537007255024,1,1,4,1
52.0,62.83,3252.93,62,562,1,5.4919846598131,-4.111821784328714,4,1.4041984347425005,2,0,1,-0.41788412615687476,5.752900155627971,0,1,3,0
1.0,126.37,135.32,20,850,3,0.4144493653094814,3.1301581204137974,2,-2.1493570313624235,3,0,1,0.35161933214524976,1.4650558705180081,1,1,0,0
72.0,111.92,7669.54,47,663,2,-6.927250534218477,-0.7897066940475268,3,1.8451741526958712,4,1,0,-0.1379061256000659,-2.8115291094351678,1,1,5,1
30.0,102.45,3108.58,36,704,0,-0.7270119774847845,4.632062395115719,8,2.6574593476133885,2,0,0,0.10375524302211009,0.3826011841126167,1,0,5,0
1.0,79.39,81.55,55,723,1,2.1790184677142506,-1.045259532756208,2,-1.875471878518248,4,0,0,0.49387602185034474,1.566017794467254,1,1,2,0
28.0,60.08,1697.16,31,627,1,4.224419370865881,3.5745230966331065,0,-1.2072221922138868,1,0,1,1.2775889773935385,0.005262754534376927,1,0,3,0
11.0,48.44,485.09,51,600,1,8.75767513307759,2.684769585668317,14,0.9120231137553916,1,1,1,-1.8208662631992647,5.304019760040686,0,0,3,0
69.0,36.97,2451.78,59,506,3,3.6342517310412856,-0.3536809547161282,4,1.293601127993936,1,1,0,-0.8841962728603967,2.2995038901196057,0,1,4,0
35.0,31.74,1073.79,32,547,1,7.1391944144162025,2.8918134488230947,10,2.323339673663867,3,1,1,1.7950354768074441,2.3878519792575945,0,0,3,0
43.0,63.52,2821.8,18,633,0,2.1353569651041724,6.750246324161937,0,0.5522413889766307,3,1,0,-0.5673794917331795,-2.7769745877736156,1,0,5,0
31.0,86.51,2424.06,45,769,1,-2.1824540092830365,-2.192915759941611,4,-0.447393679735799,1,0,0,-0.32212089367364893,-1.8958704058561209,1,1,1,1
34.0,63.84,2026.07,40,795,2,0.5246518524126118,-2.73094656814499,2,-0.026021699699204315,0,0,1,1.5949767956436083,-1.3437673401628163,1,1,3,1
14.0,110.87,1421.08,29,759,2,-1.837832053611036,-1.3159766250252467,6,-4.071505941916028,0,0,0,0.7880960383792132,2.6166206084874446,0,1,4,1
26.0,82.89,2346.61,66,726,0,-5.171742508693735,-8.497305770218613,0,0.4267141602728772,0,0,0,-0.3722876255378813,-2.191179388713967,1,1,8,1
72.0,70.76,5330.32,27,361,0,4.664002724099664,7.635199942148657,13,1.96451974700738,1,0,0,0.2244025960315867,6.125139585313153,0,1,2,0
29.0,54.34,1604.68,37,710,2,-2.737981974118323,-0.41894051765347096,1,-0.36418576304321426,1,0,1,-1.3310907480607677,-3.413668250075265,1,0,3,1
7.0,63.83,439.53,69,736,3,4.4530547730276115,-7.75002314889789,7,3.601712527809059,2,1,1,-0.10875550086746562,0.9120998382597405,0,1,7,0
9.0,93.62,795.84,62,653,3,4.256632012610662,-2.139619462231111,1,-0.18854761032442668,2,0,1,1.2171181698570237,4.678700852295728,0,1,0,0
1.0,132.3,137.46,41,598,0,0.31114774091921665,7.232566805115439,0,0.7150886664953764,2,0,1,-0.04752023970195938,3.381839707380293,1,0,1,0
1.0,149.99,135.62,33,850,1,-7.515382410359882,2.454519297587189,2,2.0127097094567707,1,1,0,-0.37208236817533824,-3.170356553477773,1,0,3,0
1.0,19.99,19.81,50,712,2,3.085092903663947,-3.6230373285691067,6,0.31560356508760246,5,0,0,0.026410433519282957,-2.8929255052467653,0,0,10,1
47.0,38.82,1914.84,18,684,1,4.2892188886967135,6.370193633590141,1,-0.24469102475317495,3,0,0,-1.265047380315984,-3.665017299384296,1,0,6,0
19.0,43.69,899.18,39,674,0,2.0564862201187677,0.08201241363556444,12,0.6133410143198813,4,1,0,-1.9851979782152676,-2.02100028939018,1,0,5,0
34.0,37.66,1204.55,27,850,1,-6.973078483085629,-4.846922590844346,6,0.38030292053871617,2,1,0,0.09873870284808921,-11.321901248099621,0,0,6,1
1.0,149.99,138.32,58,793,0,-8.721979536771723,-2.0804074696861807,2,1.92739471136833,1,1,1,0.16453022649940294,-0.07227382976006479,1,0,6,0
47.0,77.4,3723.55,28,581,1,2.1322981024772956,3.1033233102256044,5,-0.42695158325297056,0,1,1,-0.557103574276266,-0.958923528017051,1,0,1,0
28.0,79.73,2217.52,38,501,1,5.953103830435732,6.468336124138803,9,-1.2985940066302737,1,0,1,-0.8330640634565456,4.664041565366519,0,0,5,0
23.0,58.14,1239.72,26,566,1,7.961991064032721,7.5837484719100425,6,-2.6124242015063337,2,1,1,-0.26263900472006413,3.324086870784609,0,0,6,0
72.0,24.0,1678.74,18,492,2,0.1058261298806533,6.380086762937528,3,1.3829233003399217,1,0,0,2.024612350708707,-1.227350839082176,0,0,1,0
24.0,126.27,3259.77,41,682,0,-6.379976050801218,-0.13874876820418078,1,1.7263399601648337,2,0,1,0.14204916611156612,-3.2893040937035747,1,0,4,0
35.0,68.37,2289.82,43,618,0,3.8830484843220803,2.2286215714639392,1,0.05945520905988744,0,0,1,0.9718367932619041,2.5318214834301545,1,1,5,0
1.0,108.7,109.91,40,672,2,5.475889328257738,0.7768452878744068,3,-0.5143649251126264,4,1,1,-0.6724283673814052,5.341349421769617,1,1,4,0
17.0,63.95,1080.54,30,612,5,10.816200625623296,4.4123749879259035,4,-2.1898347133457157,4,0,1,0.8329699701079489,6.990846935903162,0,1,7,0
4.0,77.89,324.07,64,640,0,6.8684396977606115,-3.094105155224556,1,1.4091489949314697,4,0,1,-0.2221516701317305,4.2235367708136256,0,1,3,0
24.0,149.99,3851.26,54,578,1,-4.685616916777844,0.10732886559508066,9,2.4287730132193577,0,1,1,0.8275593086025934,1.558372132819659,1,0,4,0
1.0,112.2,116.56,24,850,1,-1.5973019811036044,4.932644480387331,5,-1.1499680706302278,3,0,1,0.10831472415727815,-2.465109915623067,0,0,1,0
16.0,103.07,1767.26,47,741,2,-3.995507079071011,-4.234404104647314,8,1.3804821665479619,3,1,0,1.7154600424581288,-2.2285581903906717,1,1,9,0
22.0,65.4,1300.5,37,755,2,1.4080142940292264,-1.2080441764476655,4,-2.1296736309943056,1,0,0,-0.12946552115672763,2.4567804444418853,0,1,0,1
36.0,79.46,2681.47,54,621,2,0.4348306802185212,-3.7829274690787744,4,1.0100851205112311,0,0,0,0.3066307623959029,3.366727864951399,0,1,5,0
72.0,56.48,3927.17,30,381,3,6.053943942260635,6.131574635859449,2,1.0302906753039573,3,0,1,-0.9955764331973889,7.40262963909512,0,1,8,0
32.0,19.99,590.22,37,531,3,10.845310725027796,6.501987066687838,13,-1.0392769616344992,2,0,1,0.7407425137707455,3.5778634193462278,1,0,9,0
72.0,77.44,5738.6,36,687,0,-5.469523281387361,-5.9514427043603675,6,1.3244125086018017,1,0,0,-1.3587403370362798,-4.571381367451769,1,1,5,1
1.0,149.99,161.86,51,743,1,-1.8542517986196783,2.213710909510877,5,1.9191401214662558,2,1,1,-0.5754707068691476,3.2452214218769657,1,1,1,0
65.0,30.45,1971.3,35,474,1,8.472310531467864,2.7323206760595538,7,-1.494665971570475,0,0,1,-0.2995405800024317,3.4378570150228542,0,1,7,0
1.0,63.71,60.5,55,728,0,5.771567783605862,-1.161937457063212,0,-0.5524059768498283,2,1,1,0.31723246488506934,1.9816375189241417,1,1,1,0
1.0,149.99,141.86,57,722,2,-4.812669163806157,-0.831636207633371,3,3.0788382109507495,1,1,1,-0.6052028582154121,1.926703837101086,1,1,3,0
47.0,76.83,3903.15,50,635,2,0.1397137126818386,-4.6297913317376285,2,1.2987360274243427,0,0,0,0.416656506250258,1.92208092072403,1,1,4,0
53.0,40.87,2089.34,41,660,1,-1.442413919692577,-0.36904367338439537,6,2.4136191724030702,2,1,1,-0.44192848440346466,-4.450095379370033,1,0,1,1
64.0,36.7,2268.5,40,660,1,-4.859244312085963,-5.53951988648316,2,-2.462079355331667,5,0,0,0.8294435159858112,-4.532258152833187,0,0,5,1
1.0,98.92,99.34,66,785,1,1.0256959710938856,-8.125161682825198,7,-0.2617368115035258,1,0,1,-0.45772380756066366,3.471955740872784,1,1,4,0
27.0,47.69,1405.77,41,623,1,3.8399342700104127,0.23180952684652992,7,2.0075793320022317,2,0,1,0.57033585829301,0.9820733764550402,0,0,4,0
40.0,44.48,1797.37,30,604,0,3.239608295516192,6.901043198684376,2,0.13060987239318533,1,1,1,-1.3306396681019312,-1.9381011920201803,1,0,6,0
58.0,51.77,3085.36,24,727,1,-3.0357350706771977,-3.1778391422614383,0,-2.1640938628528006,5,1,1,-0.04899634558519314,-3.2942553478128236,0,0,0,1
28.0,116.57,3277.93,40,712,2,-5.30239816752284,-2.227820763344071,3,0.4271506295271277,1,1,1,0.0968512509333819,-3.5757502206090432,1,0,5,0
17.0,92.79,1470.94,37,563,1,6.123357907497018,3.630568661398392,3,1.7198073633749158,3,1,1,-0.6635340075305205,7.420061997219799,0,1,3,1
24.0,76.61,1802.14,22,781,2,2.879397116168056,3.4700543083951803,4,0.6429963548079125,5,1,0,-0.0020014644424819297,-1.2477951858348857,1,1,4,0
72.0,67.29,4518.69,41,381,3,-4.334146215449827,7.04655933286988,1,4.462254233849186,3,1,0,-1.307642934160056,-5.552641449502643,1,0,5,0
50.0,107.82,5198.71,34,626,3,-4.376361385899644,3.656268065389084,8,3.6680643279551197,1,1,0,-1.0440854224146305,-4.4984175305538,1,0,0,0
46.0,48.21,2239.89,22,551,1,2.806448005664382,7.6141681373218315,5,1.0233191449039856,2,0,1,1.4627800492022356,-1.2429162771597548,0,0,1,1
16.0,89.01,1445.79,42,848,1,0.3458045671062919,-1.858853929479748,2,-0.5352067366490664,0,1,1,1.0851150897595723,-1.3922356218470955,1,1,5,1
15.0,119.12,1641.39,64,644,2,1.5998813869988873,-1.5284351059057621,0,-2.191381044484626,0,0,0,1.161693598730385,3.960992623619389,1,1,4,1
55.0,47.17,2534.25,23,703,2,-1.4776713286876855,3.5545285833719653,3,1.1733025416043197,1,0,0,0.6769069176447403,-7.585013487814162,1,0,3,0
41.0,26.48,1148.04,42,680,2,3.1086125604116313,-3.9735195779783363,0,1.63569622169749,0,1,1,0.7915062127003917,-1.9471984384170555,1,1,3,0
45.0,41.68,1954.71,64,608,1,0.65600797448381,-1.1809621267060237,5,0.18578127678184841,1,1,0,0.5091056930839862,1.0430920956064507,0,1,2,0
1.0,113.58,122.47,30,729,1,0.2598927147157954,3.6903790061889308,1,-2.6778402433357704,0,1,1,1.1694708689656919,0.5317888953409844,0,0,2,0
44.0,100.92,4828.15,60,673,0,-3.3270291257446623,-3.539747520068124,4,0.5802888722603391,0,1,0,0.46665912624746797,-2.7695008877119736,1,1,2,1
21.0,109.11,2159.72,31,751,2,-3.9310712842260322,-2.8924204426065323,5,-4.152626891128818,0,0,0,0.47278162835886856,0.06087291206278696,0,1,6,1
53.0,68.58,3822.38,41,549,1,-0.6048735442656861,5.033269760838402,2,1.8888768167631995,0,0,0,0.21974306175907404,-2.625766699347976,1,0,4,0
37.0,84.69,3068.93,47,626,0,-0.18445781010853662,-3.449425124901532,6,0.5290352305939569,2,1,0,-1.1142927088163208,1.9470152624700983,1,1,6,0
45.0,48.19,2050.97,40,544,1,4.908320491709328,-0.13465454293364948,2,1.2271815039401988,1,0,1,1.410953254910354,3.414151740936673,0,1,3,0
21.0,124.53,2393.06,35,495,1,6.72631486619129,4.771790042150084,5,-1.985654089785271,3,1,1,-0.10995597360023468,10.648555114245712,0,1,2,0
12.0,95.23,1051.04,36,718,2,-1.8066350882819189,4.452810476093231,3,0.443761012278724,2,0,0,-0.7823459258828928,-1.7687869914912973,0,0,1,1
23.0,88.21,1968.07,18,829,4,-3.3068010460604205,-2.166555477025362,1,-2.070151806823269,1,1,1,0.8357009486858078,-2.0508690208560867,1,0,4,1
43.0,45.96,1835.5,18,744,2,-3.46564433699221,8.996189650388846,2,0.35938504532471127,2,1,0,0.445430886072641,-12.425815146350057,1,0,2,0
72.0,38.94,2734.76,60,539,0,-1.3910799288108413,-3.701204037698391,1,2.9055217207162376,4,1,0,1.7554280681870613,0.7493671754866019,0,1,0,0
50.0,61.39,2795.25,40,464,1,6.399753732762617,2.825022779737509,5,-0.6018888746726686,1,1,1,0.24211796848239583,3.811682035245672,1,0,4,0
43.0,33.14,1324.32,46,543,3,6.797061973149278,0.7780443228550238,5,3.3180643634871307,0,1,1,0.11311586491773522,4.012527199298286,0,1,2,0
72.0,37.43,2548.09,18,543,2,0.3235804697345628,6.126821038154258,1,-0.08131987813731278,0,1,0,0.8299845352144328,-1.5435299569245524,0,0,2,1
11.0,138.96,1419.28,69,665,2,-0.004078884175326172,-3.0829341402491712,2,2.3026415194777172,0,0,1,0.24070322503221991,5.975025527846679,1,1,1,0
19.0,116.06,2302.38,25,809,0,-7.925294252687064,6.596425582056435,6,3.619084588728446,2,1,0,-1.4037901850028436,-8.056221529600077,1,0,0,0
1.0,138.26,131.67,46,689,2,-1.2234762953301805,0.8349179564351829,1,0.4725974269108832,0,0,1,-0.17942102641091612,2.954229635677625,1,0,3,0
71.0,117.87,8443.25,49,541,3,-4.995722873575619,-1.322848418594883,6,3.9942221806810756,2,1,1,-0.3104712870033506,-1.6175076424045427,1,1,1,0
1.0,86.76,89.15,58,665,1,5.561594546197359,-0.8275834718430313,4,0.004213716896200537,3,1,1,-0.557349864352165,5.506897228360597,0,1,2,0
15.0,120.14,1668.75,33,740,2,-7.921191899640921,5.6917923059367865,6,3.7537927061840333,1,1,0,-0.9181806771924578,-7.465343087433289,1,0,2,0
25.0,99.27,2578.35,34,600,1,4.161399979684854,2.2889709036631536,1,-0.2603158211881865,1,1,1,1.0006847887374426,3.3451074377928602,1,1,1,0
72.0,30.95,2081.8,41,545,2,-0.9817187499965374,-5.296663388435408,3,1.717467333492459,1,0,0,0.43354793419410353,-1.4927957177921982,1,1,4,1
1.0,86.05,85.72,22,697,1,7.871162011869684,5.514463985486961,1,-2.0898696172762126,4,1,1,-1.2351586462792896,5.303398896089442,1,1,5,0
37.0,98.38,3311.06,33,584,3,1.29856468273546,3.2952467381771404,0,-0.09320368310695559,1,1,1,-0.9224273338122289,1.7071502909693057,1,0,2,0
20.0,69.28,1300.09,18,716,2,1.3167700158106381,4.748414190537474,2,-1.3645180742592449,2,0,1,-0.883500719249248,-3.9348900954562724,1,0,1,0
52.0,105.85,5333.7,37,474,0,2.560713566694531,3.623055151004054,0,0.3673019612458989,0,0,1,0.338101726849848,4.29745102079946,1,0,3,0
60.0,86.71,4716.41,29,755,6,-10.031072900587315,-2.9817613781847787,2,1.762427068875012,4,1,1,-0.3028670217868996,-10.498807257898763,1,0,3,1
50.0,64.36,3182.23,68,714,2,-4.2541795119953205,-9.797464307312241,1,0.3925148212061872,3,1,0,1.3380321910462238,-0.5357839514767018,1,1,4,0
18.0,19.99,393.57,33,645,1,7.326147964164213,1.5330524230955387,6,2.1366467910338582,3,1,1,0.2623424791565199,-1.3036449264153407,0,0,2,0
38.0,30.38,1246.35,33,667,4,5.090376270076162,-1.9259517273473439,4,1.820235601208228,0,1,1,0.12306859442885831,-0.08579081413469918,0,0,1,0
72.0,53.62,3984.3,33,484,4,2.1900986748735534,3.388213802921046,5,2.9411741029135934,0,1,0,2.3584076725093817,3.1277020130423967,0,0,1,0
34.0,62.79,2051.6,49,621,2,-0.3827976218261086,-3.9546236041026464,4,0.038690894530008624,2,0,0,0.32407197332429755,0.01616301465046732,1,1,7,1
50.0,46.76,2539.36,28,584,2,5.018854293628378,1.2589102597158126,4,-0.7294598978979986,0,1,1,0.6709080400350187,1.5077334448190027,1,0,4,0
15.0,131.66,1853.29,29,786,1,-2.025794482018441,0.08681404060732784,8,-0.15614271084712283,3,1,0,-2.1510711493195678,1.2502663879286802,1,1,2,1
70.0,19.99,1422.66,50,464,0,0.522926438069861,-5.214104293944537,1,-0.5173286125020625,2,0,1,-0.5318897654222474,-1.0628680376118815,1,0,7,1
52.0,19.99,1085.73,18,593,1,8.617800342778532,6.295063924933233,2,-0.9326221089285233,3,1,1,1.5206227485396553,0.06506529284835078,1,0,8,0
43.0,117.67,5555.32,35,580,3,-0.528350665763192,2.458087780386256,2,0.9232095652967998,0,1,1,0.9207474469776205,1.5710141122802168,1,0,1,0
9.0,47.68,398.66,34,746,2,2.4478341326218676,5.67253970095741,1,0.8500570398835122,3,0,0,0.48730273479258923,-1.4655826842644768,0,0,2,1
14.0,25.45,326.01,18,598,1,10.621347931969865,6.60015648909237,0,1.3760948994802833,3,0,1,-0.6560107531481214,2.277130011442214,0,0,1,0
49.0,48.86,2292.59,30,453,2,6.042044509178482,8.83623296958022,2,-0.7469602914503876,0,0,1,-0.1584193861320163,6.317401349254709,0,0,6,1
39.0,111.09,4677.34,29,567,3,-2.333714135133609,6.030085441699582,11,2.0553226919343897,0,1,1,0.2762950166901115,-1.3634331752862217,1,0,1,0
1.0,93.36,90.93,63,850,1,2.3569378267686587,-7.847799633402536,4,-1.0913999594003538,3,1,1,-0.6609756042217863,0.2863786617900159,1,1,4,0
